henry	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2010	12	28	2011	01	31	34
superbeaver	F1	Renewal	ShangHai	Chemistry	Clear	2010	12	28	2011	01	25	28
zhaoqsheng@hotm	L1	New	BeiJing	N/A	Clear	2010	12	28	2011	01	25	28
txq1986	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2010	12	28	2011	04	07	100
123456	F1	Renewal	BeiJing	Biomedical Engineering	Clear	2010	12	28	2011	01	23	26
bjscaoyu169	F1	Renewal	BeiJing	Chemistry	Clear	2010	12	28	2011	03	03	65
claireemee	F1	Renewal	BeiJing	Medicine / Pathology / Pharmacy	Clear	2010	12	28	2011	03	08	70
good_luck	F1	Renewal	BeiJing	Biochemical Engineering	Clear	2010	12	28	2011	02	07	41
dried persimmon	F1	Renewal	BeiJing	Chemistry	Clear	2010	12	28	2011	03	04	66
mapletous	F1	Renewal	BeiJing	Civil Engineering	Clear	2010	12	28	2011	01	31	34
Statllion	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2010	12	28	2011	01	28	31
crustin	H1	Renewal	BeiJing	Mechanical Engineering	Clear	2010	12	28	2011	01	31	34
checked	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2010	12	28	2011	01	24	27
cici	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2010	12	28	2011	01	26	29
RockMe	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2010	12	28	2011	01	25	28
zhoulei0001	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2010	12	28	2011	01	31	34
sageway	F1	Renewal	BeiJing	Biology	Clear	2010	12	28	2011	01	31	34
xinzi	F1	Renewal	ChengDu	Eletrical Engineering	Clear	2010	12	28	2011	01	28	31
dhl	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2010	12	29	2011	01	26	28
liwd	H1	New	HongKong	Eletrical Engineering	Clear	2010	12	29	2011	01	25	27
a12231122	J1	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2010	12	29	2011	01	28	30
betterfuture	F1	Renewal	BeiJing	Materials Science/Engineering	Clear	2010	12	29	2011	01	31	33
who	F1	Renewal	ShangHai	Chemistry	Clear	2010	12	29	2011	01	30	32
rubialee	F1	Renewal	ShangHai	Materials Science/Engineering	Clear	2010	12	29	2011	01	28	30
shellingford	F1	Renewal	BeiJing	Materials Science/Engineering	Clear	2010	12	29	2011	01	27	29
Pending	H1	Renewal	BeiJing	N/A	Clear	2010	12	29	2011	01	27	29
sej_666	J1	New	ShenYang	Chemistry	Clear	2010	12	29	2011	02	16	49
cold	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2010	12	29	2011	02	01	34
Grace	F1	Renewal	ChengDu	Eletrical Engineering	Clear	2010	12	29	2011	02	04	37
baozi	F1	Renewal	ShangHai	Chemistry	Clear	2010	12	29	2011	01	25	27
Effiel	F1	Renewal	ShangHai	Bioinformatics / Biostatistics	Clear	2010	12	29	2011	02	04	37
shouyisxty	F1	Renewal	GuangZhou	Industrial Engineering	Clear	2010	12	29	2011	02	07	40
kkk	B1	Renewal	ShangHai	Medical Engineering	Clear	2010	12	29	2011	01	27	29
bernoulli	F1	Renewal	ShangHai	N/A	Clear	2010	12	29	2011	02	01	34
suki	F1	Renewal	ShangHai	Biochemical Engineering	Clear	2010	12	29	2011	02	02	35
betterfuture	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2010	12	29	2011	01	31	33
Effiel	F1	Renewal	ShangHai	Bioinformatics / Biostatistics	Clear	2010	12	29	2011	02	01	34
amy	F1	Renewal	ShangHai	Medicine / Pathology / Pharmacy	Clear	2010	12	30	2011	02	01	33
sym	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2010	12	30	2011	02	07	39
tamuka	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2010	12	30	2011	01	26	27
crying	F1	New	ShangHai	Chemistry	Clear	2010	12	30	2011	02	09	41
bigq	F1	Renewal	BeiJing	Statistics	Clear	2010	12	30	2011	01	24	25
Leo	F1	Renewal	ShangHai	Physics	Clear	2010	12	30	2011	01	26	27
s	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2010	12	30	2011	01	25	26
swingc	F1	Renewal	ShangHai	Biophysics Engineering	Clear	2010	12	30	2011	01	26	27
para	F1	Renewal	BeiJing	Biology	Clear	2010	12	30	2011	02	01	33
ab_green	H1	New	Mumbai	Mechanical Engineering	Clear	2010	12	30	2011	02	04	36
anywangyu111	F1	Renewal	ShenYang	Eletrical Engineering	Clear	2010	12	30	2011	02	11	43
Arrowz	F1	New	BeiJing	Eletrical Engineering	Clear	2010	12	30	2011	01	31	32
bigmanxu	F1	Renewal	BeiJing	Physics	Clear	2010	12	30	2011	02	01	33
chenzhe	F1	Renewal	ShangHai	Mechanical Engineering	Clear	2010	12	30	2011	02	02	34
azrael	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2010	12	30	2011	03	05	65
fairy	B2	New	BeiJing	Eletrical Engineering	Clear	2011	01	04	2011	01	31	27
Arlo	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2011	01	04	2011	01	28	24
enjoynet	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	04	2011	01	10	6
4072	B2	New	BeiJing	Mechanical Engineering	Clear	2011	01	04	2011	03	23	78
mcven	J1	New	BeiJing	Biology	Clear	2011	01	04	2011	02	07	34
vincentyj	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	04	2011	01	31	27
Www	H1	Renewal	Tijuana	Physics	Clear	2011	01	04	2011	01	31	27
sb	H1	Renewal	NewDelhi	Eletrical Engineering	Clear	2011	01	04	2011	02	04	31
megaxin	F1	Renewal	BeiJing	Nuclear Engineering	Clear	2011	01	04	2011	01	27	23
spring	F1	Renewal	BeiJing	Bioinformatics / Biostatistics	Clear	2011	01	04	2011	01	31	27
vin	F1	Renewal	GuangZhou	Biology	Clear	2011	01	04	2011	02	01	28
aloha	J1	New	BeiJing	Atmosphere & Marine Science	Clear	2011	01	04	2011	01	31	27
pupupu	F1	Renewal	GuangZhou	Geology	Clear	2011	01	04	2011	02	07	34
maccsi1206	B1	New	ShenYang	Chemistry	Clear	2011	01	04	2011	02	09	36
kalli	H1	New	BeiJing	Business / Management	Clear	2011	01	04	2011	02	22	49
Vin	F1	Renewal	GuangZhou	Biology	Clear	2011	01	04	2011	01	28	24
hanachen	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	04	2011	01	31	27
bubblebubble	F1	Renewal	BeiJing	Chemical Engineering	Clear	2011	01	04	2011	02	07	34
mshah80	H1	Renewal	Mumbai	Computer Science/Engineering	Clear	2011	01	04	2011	04	08	94
NYW	H1	Renewal	ShangHai	Biochemical Engineering	Clear	2011	01	05	2011	02	01	27
koust	F1	New	ShenYang	Medicine / Pathology / Pharmacy	Clear	2011	01	05	2011	02	03	29
beibirdch	F1	Renewal	BeiJing	Chemistry	Clear	2011	01	05	2011	01	27	22
1984sqq	J1	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2011	01	05	2011	02	07	33
olive	F1	Renewal	BeiJing	Biology	Clear	2011	01	05	2011	01	28	23
anjeeshine	B1	New	GuangZhou	N/A	Clear	2011	01	05	2011	02	01	27
Stanleytian	J1	New	BeiJing	Computer Science/Engineering	Clear	2011	01	06	2011	02	01	26
crazee	H1	New	NewDelhi	Biomedical Engineering	Clear	2011	01	06	2011	02	17	42
dabfeh	F1	Renewal	GuangZhou	Biomedical Engineering	Clear	2011	01	06	2011	01	11	5
axing	H1	Renewal	ShangHai	Chemical Engineering	Clear	2011	01	06	2011	01	29	23
yuyududu	F1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	01	06	2011	02	08	33
fleeting	J1	New	BeiJing	Optic Engieering	Clear	2011	01	06	2011	03	21	74
maulik33	H1	Renewal	Mumbai	Computer Science/Engineering	Clear	2011	01	06	2011	03	25	78
alwei	B1	Renewal	ShangHai	Materials Science/Engineering	Clear	2011	01	06	2011	02	01	26
Michelle	F1	Renewal	BeiJing	Biology	Clear	2011	01	07	2011	01	31	24
shiyuling1973	J1	New	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	01	07	2011	02	09	33
Pat	B1	New	BeiJing	Mechanical Engineering	Clear	2011	01	07	2011	02	01	25
jwwd	H1	New	BeiJing	Biology	Clear	2011	01	07	2011	01	31	24
autokid	H1	Renewal	ShenYang	Eletrical Engineering	Clear	2011	01	07	2011	02	10	34
proboy	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2011	01	07	2011	02	07	31
google	J1	New	ShenYang	Chemistry	Clear	2011	01	07	2011	02	10	34
applening	H1	Renewal	BeiJing	Information Science/Technology	Clear	2011	01	07	2011	02	01	25
Hopeful	H1	New	Mumbai	Biomedical Engineering	Clear	2011	01	07	2011	02	01	25
crying2	H1	New	ShangHai	Eletrical Engineering	Clear	2011	01	07	2011	02	08	32
bogus	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	07	2011	02	01	25
chennai_pink	H1	Renewal	Chennai	Eletrical Engineering	Clear	2011	01	07	2011	02	03	27
vangel1115	F1	Renewal	BeiJing	Mechanical Engineering	Clear	2011	01	07	2011	01	27	20
stuckagain	H1	Renewal	Mumbai	Computer Science/Engineering	Clear	2011	01	07	2011	02	02	26
raelyn	F1	Renewal	ShangHai	Physics	Clear	2011	01	07	2011	02	02	26
kokia	B2	New	Europe	Eletrical Engineering	Clear	2011	01	10	2011	02	09	30
KAM	J1	New	ShangHai	Medical Engineering	Clear	2011	01	10	2011	02	08	29
ssly	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	10	2011	02	08	29
stanley	F1	Renewal	ShangHai	Chemistry	Clear	2011	01	10	2011	02	10	31
echo	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	10	2011	02	09	30
Talentzy	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2011	01	10	2011	02	08	29
ddg	H1	Renewal	Europe	Physics	Clear	2011	01	10	2011	02	03	24
Sophia	B1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	10	2011	03	10	59
ece	H1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	11	2011	02	08	28
lucy	J1	New	BeiJing	Eletrical Engineering	Clear	2011	01	11	2011	02	07	27
wizard	J1	New	BeiJing	Chemistry	Clear	2011	01	11	2011	02	08	28
anguish	H1	New	Ottawa	Mechanical Engineering	Clear	2011	01	11	2011	02	04	24
luckyAlex	F1	Renewal	ChengDu	Computer Science/Engineering	Clear	2011	01	11	2011	02	09	29
caroline	F1	Renewal	BeiJing	Medicine / Pathology / Pharmacy	Clear	2011	01	11	2011	01	25	14
ym	F1	Renewal	GuangZhou	Physics	Clear	2011	01	11	2011	02	14	34
dodolala	J1	New	ShangHai	Chemistry	Clear	2011	01	11	2011	02	09	29
bee	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2011	01	11	2011	02	07	27
linukf	B1	New	BeiJing	Physics	Clear	2011	01	11	2011	02	09	29
foofooegg	J1	New	ChengDu	Chemistry	Clear	2011	01	11	2011	02	09	29
dannyt	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2011	01	12	2011	02	11	30
dyboa	J1	Renewal	GuangZhou	Chemistry	Clear	2011	01	12	2011	02	10	29
albert	F1	Renewal	ShenYang	Information Science/Technology	Clear	2011	01	12	2011	02	11	30
fountain	F1	Renewal	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	01	12	2011	02	11	30
ghaghara	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	12	2011	02	09	28
maya1234	H1	New	NewDelhi	Chemistry	Clear	2011	01	12	2011	02	08	27
seagreen	F1	New	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	01	12	2011	02	09	28
booker	H1	Renewal	GuangZhou	N/A	Clear	2011	01	13	2011	02	08	26
JY	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	13	2011	02	10	28
yamknight	H1	New	GuangZhou	Chemistry	Clear	2011	01	13	2011	02	07	25
luckydentist	J1	Renewal	ChengDu	Medicine / Pathology / Pharmacy	Clear	2011	01	13	2011	02	09	27
gladiola	F1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	01	13	2011	02	09	27
kevin	F1	Renewal	ChengDu	Mechanical Engineering	Clear	2011	01	13	2011	02	10	28
GuangZhouVisa	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2011	01	13	2011	02	10	28
chrisf1903	B1	New	Mumbai	MBA	Clear	2011	01	13	2011	03	19	65
VictorCox	H1	Renewal	Others	N/A	Clear	2011	01	14	2011	02	07	24
ifysdh	B1	New	BeiJing	Mechanical Engineering	Clear	2011	01	14	2011	02	10	27
James	B1	New	ShangHai	Eletrical Engineering	Clear	2011	01	14	2011	02	14	31
Amoose1	F1	Renewal	Mumbai	Biology	Clear	2011	01	14	2011	02	24	41
fletcher	F1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	01	14	2011	02	14	31
SK	H1	Renewal	Mumbai	Eletrical Engineering	Clear	2011	01	14	2011	03	08	53
s5tar	H1	New	ShangHai	Mechanical Engineering	Clear	2011	01	14	2011	02	11	28
hn	H1	New	NewDelhi	Eletrical Engineering	Clear	2011	01	14	2011	02	14	31
inrhythm	H1	Renewal	Mumbai	N/A	Clear	2011	01	14	2011	03	09	54
jqkirby	F1	New	Ottawa	Eletrical Engineering	Clear	2011	01	18	2011	02	07	20
bill	H1	Renewal	Ottawa	Physics	Clear	2011	01	18	2011	02	07	20
chain	F1	Renewal	ShangHai	Chemical Engineering	Clear	2011	01	18	2011	02	18	31
snaredrum	H1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	18	2011	02	11	24
Fondzj	J1	New	BeiJing	Computer Science/Engineering	Clear	2011	01	18	2011	02	07	20
benjerry	H1	Renewal	ShangHai	Biomedical Engineering	Clear	2011	01	18	2011	02	11	24
bd708	H1	Renewal	BeiJing	Biology	Clear	2011	01	18	2011	03	10	51
xiaoman	H1	New	ShenYang	Eletrical Engineering	Clear	2011	01	18	2011	02	18	31
benjerry	H1	Renewal	ShangHai	Biomedical Engineering	Clear	2011	01	18	2011	02	11	24
Hope	H1	New	Mumbai	Computer Science/Engineering	Clear	2011	01	18	2012	04	16	454
NJ	H1	Renewal	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	01	19	2011	02	09	21
moonshine	F1	Renewal	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	01	19	2011	02	09	21
pappupager	H1	Renewal	NewDelhi	Materials Science/Engineering	Reject	2011	01	19	2011	02	25	37
mira_liu	J1	New	BeiJing	Eletrical Engineering	Clear	2011	01	20	2011	02	10	21
neurowitch	F1	Renewal	ShangHai	Neuroscience	Clear	2011	01	20	2011	02	10	21
keful	J1	New	ShangHai	Chemistry	Clear	2011	01	20	2011	02	12	23
kiranpatel149	H1	New	NewDelhi	Chemistry	Clear	2011	01	20	2012	06	14	511
rlim	F1	Renewal	HongKong	Eletrical Engineering	Clear	2011	01	21	2011	02	09	19
vincent	H1	Renewal	BeiJing	Biology	Clear	2011	01	21	2011	03	15	53
Liuyuuva	H1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	01	21	2011	02	09	19
migi	L1	New	ShangHai	Computer Science/Engineering	Clear	2011	01	21	2011	02	09	19
chvlyl	B1	New	HongKong	Bioinformatics / Biostatistics	Clear	2011	01	21	2011	02	09	19
doggy	B1	New	BeiJing	Materials Science/Engineering	Clear	2011	01	21	2011	02	11	21
WGM	H1	New	Europe	Mechanical Engineering	Clear	2011	01	21	2011	02	15	25
cgator	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	21	2011	02	09	19
hg	F1	Renewal	BeiJing	Biophysics Engineering	Clear	2011	01	21	2011	02	09	19
diep	L1	New	Europe	Computer Science/Engineering	Clear	2011	01	24	2011	02	10	17
bran	F1	Renewal	ShangHai	Bioinformatics / Biostatistics	Clear	2011	01	24	2011	02	10	17
leopard	H1	Renewal	ShangHai	Geology	Clear	2011	01	24	2011	02	10	17
Pisceser	J1	New	ShangHai	Optic Engieering	Clear	2011	01	24	2011	02	15	22
usnolei	J1	New	BeiJing	Chemistry	Clear	2011	01	25	2011	02	16	22
sigh	J1	New	Others	Eletrical Engineering	Clear	2011	01	25	2011	02	10	16
Pinming	F1	Renewal	Ottawa	Physics	Clear	2011	01	25	2011	02	15	21
jyh	F1	Renewal	GuangZhou	Computer Science/Engineering	Clear	2011	01	25	2011	02	16	22
david	F1	Renewal	BeiJing	Neuroscience	Clear	2011	01	25	2011	03	03	37
eeyta	H1	Renewal	ShenYang	N/A	Clear	2011	01	26	2011	02	24	29
tt8854	B2	New	ShenYang	Eletrical Engineering	Clear	2011	01	26	2011	02	18	23
bigbee	J1	Renewal	GuangZhou	Medical Engineering	Clear	2011	01	26	2011	02	14	19
ls	B2	New	ShenYang	Computer Science/Engineering	Clear	2011	01	26	2011	02	18	23
hardier	H1	New	ShangHai	Eletrical Engineering	Clear	2011	01	27	2011	02	24	28
bobkining	F1	Renewal	ShangHai	Chemical Engineering	Clear	2011	01	27	2011	02	16	20
Daytoner	F1	Renewal	ChengDu	Eletrical Engineering	Clear	2011	01	27	2011	02	24	28
flyingflying	H1	New	ShangHai	N/A	Clear	2011	01	28	2011	02	15	18
clearrill	H1	Renewal	BeiJing	Civil Engineering	Clear	2011	01	28	2011	02	17	20
ichbindorothy	F1	Renewal	ShangHai	Neuroscience	Clear	2011	01	28	2011	02	18	21
simple	H1	Renewal	ShangHai	Chemical Engineering	Clear	2011	01	28	2011	02	17	20
JennaYang	B2	New	Others	N/A	Clear	2011	01	28	2011	02	18	21
herowife	H1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2011	01	28	2011	02	16	19
flyingflying_wi	H1	New	ShangHai	N/A	Clear	2011	01	28	2011	02	15	18
admant8	H1	Renewal	ShenYang	Eletrical Engineering	Clear	2011	01	28	2011	03	14	45
apsheng	J1	New	GuangZhou	Materials Science/Engineering	Clear	2011	01	31	2011	02	22	22
chris	H1	New	ShenYang	Mechanical Engineering	Clear	2011	01	31	2011	03	02	30
henghengwwj	F1	Renewal	BeiJing	Aerospace Engineering	Clear	2011	01	31	2011	02	01	1
dodo	F1	Renewal	BeiJing	Physics	Clear	2011	01	31	2011	02	17	17
bactive79	F1	Renewal	BeiJing	Biochemical Engineering	Clear	2011	01	31	2011	02	17	17
soar	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	01	31	2011	02	25	25
vijaysambandhan	H1	Renewal	Chennai	Geology	Clear	2011	01	31	2011	03	02	30
iassa	B1	New	Europe	Chemistry	Clear	2011	02	01	2011	02	25	24
ottawa2011	H1	Renewal	Ottawa	Physics	Clear	2011	02	01	2011	02	19	18
hfmm633	B1	New	ShangHai	Eletrical Engineering	Clear	2011	02	01	2011	02	19	18
greeneye	H1	New	BeiJing	Eletrical Engineering	Clear	2011	02	01	2011	02	28	27
js2006xyz	J1	New	BeiJing	Biophysics Engineering	Clear	2011	02	01	2011	03	01	28
sodium	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	02	01	2011	02	28	27
shsh	J1	New	ShangHai	Chemical Engineering	Clear	2011	02	01	2011	04	01	59
amc326	B1	New	Others	Eletrical Engineering	Clear	2011	02	02	2011	03	06	32
drGaGa	J1	New	Others	Chemistry	Clear	2011	02	03	2011	03	07	32
harman2211	H1	Renewal	NewDelhi	Computer Science/Engineering	Clear	2011	02	03	2011	10	14	253
onlineeraj	L1	New	NewDelhi	N/A	Clear	2011	02	04	2011	05	06	91
Shanky	F1	Renewal	Others	Industrial Engineering	Clear	2011	02	07	2011	03	16	37
Pinmingmm	F1	Renewal	ShangHai	Physics	Clear	2011	02	07	2011	02	28	21
mazhgyi	J1	New	ShenYang	Chemical Engineering	Clear	2011	02	07	2011	03	04	25
rye	J1	New	BeiJing	Computer Science/Engineering	Clear	2011	02	07	2011	02	25	18
shenjjjj	J1	New	ShangHai	Medicine / Pathology / Pharmacy	Clear	2011	02	07	2011	03	01	22
alpha137	B1	New	BeiJing	Physics	Clear	2011	02	07	2011	02	25	18
flywest2001	H1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	02	07	2011	02	28	21
qqqqqqqq	F1	Renewal	ShangHai	Biology	Clear	2011	02	07	2011	03	01	22
visawoes	B1	New	Mumbai	N/A	Clear	2011	02	07	2011	02	07	0
zeeec2000	J1	Renewal	Toronto	Medicine / Pathology / Pharmacy	Clear	2011	02	07	2011	04	05	57
puffwang	F1	Renewal	ShangHai	Optic Engieering	Clear	2011	02	08	2011	02	28	20
guangdian	B1	New	BeiJing	Biology	Clear	2011	02	08	2011	02	28	20
nphard	F1	Renewal	Montreal 	Computer Science/Engineering	Clear	2011	02	08	2011	03	04	24
beyondage	F1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	02	08	2011	03	04	24
Dude	J1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2011	02	08	2011	03	10	30
Emilygewang	J1	New	ShangHai	Physics	Clear	2011	02	08	2011	03	03	23
julixu	H1	New	BeiJing	N/A	Clear	2011	02	08	2011	03	03	23
hitshuai	J1	New	ShenYang	Information Science/Technology	Clear	2011	02	09	2011	03	08	27
111111	J1	New	ShangHai	Materials Science/Engineering	Clear	2011	02	09	2011	03	10	29
fallsage	B1	New	Montreal 	Biochemical Engineering	Clear	2011	02	09	2011	02	26	17
FFFFranc	B1	New	BeiJing	Biology	Clear	2011	02	09	2011	03	01	20
pinknoonoo	H1	Renewal	ShenYang	Statistics	Clear	2011	02	09	2011	03	10	29
QQQQQLLLLL	B1	New	BeiJing	Chemistry	Clear	2011	02	09	2011	03	01	20
QINGLIU	J1	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2011	02	10	2011	03	03	21
smileeok	F1	Renewal	BeiJing	Computer Science/Engineering	Clear	2011	02	10	2011	03	08	26
madphd	F1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	02	10	2011	03	04	22
Anskina	H1	New	ChengDu	Optic Engieering	Clear	2011	02	11	2011	03	01	18
welleast	B1	New	BeiJing	Computer Science/Engineering	Clear	2011	02	11	2011	03	01	18
EASYXM	J1	New	GuangZhou	Physics	Clear	2011	02	11	2011	03	07	24
why0932	J1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2011	02	11	2011	03	01	18
angiethe	B1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	02	11	2011	03	04	21
auron	F1	Renewal	ChengDu	Computer Science/Engineering	Clear	2011	02	14	2011	03	02	16
renais	H1	Renewal	ShenYang	Computer Science/Engineering	Clear	2011	02	14	2011	03	10	24
sucy	J1	New	ShangHai	Chemistry	Clear	2011	02	14	2011	03	04	18
Lp171	B2	New	BeiJing	Biology	Clear	2011	02	15	2011	03	04	17
pvg	H1	Renewal	ShangHai	Computer Science/Engineering	Clear	2011	02	16	2011	03	04	16
jennifer	B1	New	ShangHai	Polymer	Clear	2011	02	17	2011	03	05	16
riverocean	J1	Renewal	ShangHai	Biochemical Engineering	Clear	2011	02	17	2011	03	04	15
miketry0313	F1	New	BeiJing	Mechanical Engineering	Clear	2011	02	18	2011	04	15	56
taotao	J1	New	ShangHai	Atmosphere & Marine Science	Clear	2011	02	18	2011	03	04	14
torrent	B1	New	BeiJing	N/A	Clear	2011	02	22	2011	03	03	9
weloveyy	L1	New	BeiJing	N/A	Clear	2011	02	22	2011	03	08	14
luoye	F1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	02	22	2011	03	03	9
biglobster	H1	Renewal	ShangHai	Biochemical Engineering	Clear	2011	02	23	2011	03	12	17
meicy	B1	New	GuangZhou	Computer Science/Engineering	Clear	2011	02	23	2011	03	16	21
hedgehog	B1	New	ShangHai	Chemistry	Clear	2011	02	24	2011	03	03	7
zqw86713	B1	New	Ottawa	Eletrical Engineering	Clear	2011	02	24	2011	03	08	12
Chris8480	J1	New	ChengDu	Eletrical Engineering	Clear	2011	02	24	2011	03	23	27
meywang	J1	New	BeiJing	Mechanical Engineering	Clear	2011	02	24	2011	03	18	22
iridescence	B2	New	Ottawa	Environmental Science	Clear	2011	02	25	2011	03	07	10
hollyxf	H1	Renewal	BeiJing	Chemistry	Clear	2011	02	25	2011	03	21	24
as	F1	Renewal	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2011	02	25	2011	03	10	13
flyingpg99i	H1	New	ShangHai	Eletrical Engineering	Clear	2011	02	28	2011	02	24	-4
anna	J1	New	BeiJing	Computer Science/Engineering	Clear	2011	02	28	2011	03	18	18
Hawk-UNC	J1	New	BeiJing	Biology	Clear	2011	03	01	2011	03	23	22
zsjing	J1	New	BeiJing	Eletrical Engineering	Clear	2011	03	01	2011	03	23	22
solituderuner	H1	New	GuangZhou	Eletrical Engineering	Clear	2011	03	01	2011	04	12	42
guests	F1	Renewal	Others	Eletrical Engineering	Clear	2011	03	02	2011	03	18	16
stw2662	J1	New	BeiJing	Computer Science/Engineering	Clear	2011	03	03	2011	03	15	12
NN2010	B1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	03	04	2011	03	24	20
rex	H1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	03	04	2011	03	25	21
check_121	H4	New	NewDelhi	N/A	Clear	2011	03	04	2011	05	04	61
xyarses	B1	Renewal	ShangHai	Eletrical Engineering	Clear	2011	03	07	2011	03	22	15
astone	J1	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2011	03	09	2011	03	21	12
czy	J2	New	GuangZhou	Medicine / Pathology / Pharmacy	Clear	2011	03	09	2011	03	25	16
Suomi	B1	New	BeiJing	Eletrical Engineering	Clear	2011	03	10	2011	03	24	14
elecgene	J1	New	ShangHai	Physics	Clear	2011	03	10	2011	03	31	21
kraepelin	J1	New	BeiJing	Biology	Clear	2011	03	10	2011	03	30	20
little	B1	Renewal	Montreal 	Environmental Science	Clear	2011	03	10	2011	04	01	22
fengfengjiajia	B1	New	BeiJing	Medicine / Pathology / Pharmacy	Clear	2011	03	11	2011	03	25	14
CYQ	B1	New	ShangHai	Eletrical Engineering	Clear	2011	03	11	2011	03	30	19
ssbssb	J1	New	ShangHai	Materials Science/Engineering	Clear	2011	03	11	2011	03	30	19
qingdao	J1	New	ChengDu	Eletrical Engineering	Clear	2011	03	14	2011	04	01	18
180.159.32.61	J1	New	ShangHai	Neuroscience	Clear	2011	03	14	2011	04	02	19
sharp	J1	New	GuangZhou	Computer Science/Engineering	Clear	2011	03	14	2011	04	07	24
Treyem	F1	Renewal	ShangHai	Chemistry	Clear	2011	03	15	2011	04	01	17
mplanck	J1	New	BeiJing	Physics	Clear	2011	03	15	2011	03	30	15
yukunhaha	B1	New	BeiJing	Materials Science/Engineering	Clear	2011	03	15	2011	03	30	15
sg	J1	New	BeiJing	Eletrical Engineering	Clear	2011	03	15	2011	04	07	23
porsche999	L1	New	ShangHai	Eletrical Engineering	Clear	2011	03	16	2011	03	28	12
davidvictory	B2	New	BeiJing	N/A	Clear	2011	03	16	2011	03	30	14
njxjtu	F1	New	ShenYang	Computer Science/Engineering	Clear	2011	03	16	2011	04	08	23
abhishekc100@gm	H1	New	Chennai	Eletrical Engineering	Clear	2011	03	17	2011	04	21	35
amicus	J1	New	BeiJing	Chemistry	Clear	2011	03	21	2011	03	31	10
Feif	H1	Renewal	BeiJing	Eletrical Engineering	Clear	2011	03	21	2011	03	30	9
aileenning	J1	Renewal	BeiJing	Computer Science/Engineering	Clear	2011	03	21	2011	04	04	14
sfgbin	B1	New	Others	Computer Science/Engineering	Clear	2011	03	21	2011	03	30	9
shenghuang	J1	Renewal	ShangHai	Biology	Clear	2011	03	21	2011	04	02	12
xyz	J1	New	BeiJing	Biology	Clear	2011	03	22	2011	03	31	9
